platformGameId,esportsGameId,tournamentId,teamMapping.18,teamMapping.19,participantMapping.1,participantMapping.2,participantMapping.3,participantMapping.4,participantMapping.5,participantMapping.6,participantMapping.7,participantMapping.8,participantMapping.9,participantMapping.10,teamMapping.16,teamMapping.17,teamMapping.20,teamMapping.21,teamMapping.22
val:79bc805e-8c35-48e8-8de6-b4ec2ff6416c,109999128958856116,109999128956889858,0,0,109794898623952350,107760829357934370,106230370674623216,109794901178650563,109816693557586718,106605779275600095,107843040238644584,106605662157742376,107842963466912889,106605614205227119,0,0,0,105787560411852534,109710990829217937
val:55e3cff7-48ed-40d9-a622-9a329528b1ca,110445180514934075,110445180514540816,0,105720659034682989,106535378430874709,106532686424986077,106532652856312203,106532684877070738,106532683698754008,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,0,0,107795656627193642,0,0
val:d7539236-6af6-4cb4-a540-069301355565,109974888243636873,109974888242063857,0,0,106116440965658227,109980978569936581,106116540451628694,106116492286441131,106507002486193030,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,0,0,0,105665339248060878,107745125595754895
val:aae20d14-9c91-42e2-8b05-de734c2a7158,112435277984262220,112053410744354403,0,0,108844319061874112,106116533404804753,106116526654494663,106116523403589346,106116525718283893,107769215218413128,106525538484682825,106525516580646719,108273961403370235,106525540384501594,0,0,107772960652844036,105630080842965451,0
val:ed94918d-9966-49e6-a1a6-f4ed93bb6e2e,112512227354870401,112053429695970384,0,0,107882580518128045,106660453242133180,106230370674623216,107760828215969554,107760829357934370,106532684877070738,107926951905638936,111136213598748752,107786689519485659,106532686424986077,0,0,107795656627193642,109710990829217937,0
val:f1e73e68-ac1f-43d0-9bb9-0d6fbb90f5d0,109711321499314217,109711321498527756,107735185441106189,105751765959424656,107735298728316922,109715232654926944,106651756707278468,106651800963178600,106651807705886397,106651978230682922,107735279244326096,106651885259412708,106651979628500270,109715242138313831,0,0,0,0,0
val:c294d48d-0fde-430b-a6f6-2ef6c5e49e5e,111811151251583476,111811151250338218,0,0,107769215218413128,106525538484682825,106525516580646719,108273961403370235,106525540384501594,106116524342027888,107742456385056460,106116540451628694,106116492286441131,106507002486193030,0,0,107745125595754895,107772960652844036,0
val:6f3c0925-830c-4cc1-915b-3fb920e3e9da,111811151251583478,111811151250338218,0,0,106116524342027888,107742456385056460,106116540451628694,106116492286441131,106507002486193030,107769215218413128,106525538484682825,106525516580646719,108273961403370235,106525540384501594,0,0,107772960652844036,107745125595754895,0
val:f2386cb3-1e89-44e9-933e-ebd803cd8c77,110445220928937136,110445220928609427,0,107795656627193642,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,106535378430874709,106532686424986077,106532652856312203,106532684877070738,106532683698754008,0,0,105665339248060878,0,0
val:ce98d94c-3135-45ab-b7ce-13160cd2f124,108517718726830518,108517718725650809,0,0,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,106724766365411963,106724769775977160,106724767436961366,106724771285467852,107760969753086434,0,0,0,105795137629057449,105680908693496715
val:92684f10-2ffb-4afc-8953-c59b432544b5,109999128958790473,109999128956889858,0,0,106605779275600095,107843040238644584,106605662157742376,107842963466912889,106605614205227119,106535378430874709,107926951905638936,106532652856312203,106532684877070738,106532683698754008,0,0,0,107795656627193642,105787560411852534
val:79e37bcf-088c-4535-a5c3-d2fb32334d68,109711032720204595,109710937834457925,0,0,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109715242341114817,106229920360816436,99566407765334300,106525415831916494,106525416849604559,106507078369536452,0,0,0,105665869861005803,105680972836508184
val:c4cfb0d9-5d46-4943-9a6d-b4188ab2ea50,108871676165986731,108871629797692793,107745125595754895,107772915726436635,106525473804840689,106525472657113092,106525470504910842,106525474853482229,106732998058142840,106116440965658227,99566407765334300,106116540451628694,106116492286441131,106507078369536452,0,0,0,0,0
val:64eb87fc-cd33-461b-80d2-b394d95ae039,110551570692873347,110551570691955817,0,0,108695550169204401,108695555965222493,108695542868559528,108695559262017364,108695564980340715,106651749419114537,106651802407300792,107042219803278491,106652162020663630,106651747523026980,0,0,105830904252954968,108696151689107350,0
val:324dff9a-e9d4-4c4c-b996-9e378071ab81,112081758442521961,112053360171504305,0,0,107769214650893734,106664993881319312,107769215086183858,107769216664661606,106525489805459472,109980839435632237,106525474853482229,106525490978488340,106525473804840689,106525472657113092,0,0,105665339248060878,105748037960121143,0
val:be262ee7-6219-4981-8efe-35a1ca5365ab,112806895244190010,112053452805788444,0,0,106229920360816436,106525416849604559,107891881667440147,106229950694048376,99566407765334300,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,0,0,108696151689107350,105665869861005803,0
val:d580b60a-fa1f-4439-a4b6-85716550443b,108517568480220977,108517568479631144,0,0,106156773024391652,106156788001006057,106172926875591321,106156791842474396,106156765007120785,106116440965658227,99566407765334300,106116540451628694,106116492286441131,106507078369536452,0,0,107745125595754895,105623681847525855,0
val:91b01017-83a1-4f64-8357-a96b403bfa8f,111799864363803141,111799864361902547,0,106013381894847385,109636687572182162,107841906194875387,109636687678347440,106651728956649068,106651731949743733,106651793396690606,109630635013669017,106651631294239818,107729648820931094,107735300473140442,0,0,109636584963315880,0,0
val:d0de0f95-bf4c-4973-8384-5404b6eff4cc,109711321499314268,109711321498527756,107722603442258744,105720659034682989,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,107735297326632949,106651763961975955,106651804162806952,106652153897244072,107723776556509563,0,0,0,0,0
val:4f00811b-1728-48f0-88d2-ecdc446e7673,109974888243571265,109974888242063857,0,0,106116440965658227,107742456385056460,106116540451628694,106116492286441131,106507002486193030,106525474853482229,99566407765334300,106525415831916494,106525416849604559,106507078369536452,0,0,0,105665869861005803,107745125595754895
val:8bccc2a2-a04b-4d90-b088-0f1286266b28,108871629798675857,108871629797692793,0,0,106651780552777811,106230238671593346,106230236294103708,107054598846006993,106230224874717841,106724766365411963,106724769775977160,106724767436961366,106724771285467852,107760969753086434,105795137629057449,105680883461219195,0,0,0
val:ccab9cd6-2920-4fff-9329-b6e177bdbffd,109999128958790432,109999128956889858,0,0,109816693557586718,107760828736855945,106230370674623216,107760829357934370,109794898623952350,106605634242475474,106605622159876355,106605660674445443,108718263033219961,107842973215786115,0,0,0,105787569021644540,109710990829217937
val:1cd8a1a1-25a3-4b5d-8001-23bfb0be0dee,109974888243636846,109974888242063857,0,0,106116557437417209,107742456626199444,106116463555917446,106116521073981149,108058714246007482,106116440965658227,109980978569936581,106116540451628694,106116492286441131,106507002486193030,0,0,0,107745125595754895,108058641500699213
val:78d420f2-f888-49f0-ae77-908e4544d66d,112098986116237022,112053368262018629,0,0,106532684877070738,107926951905638936,106532652856312203,107786689519485659,106532686424986077,107760839234471926,106724766365411963,106651651697765967,106651665328627705,108469988412622630,0,0,107019798230895224,107795656627193642,0
val:783aa73c-d7fe-4200-83c7-7b29befda737,112557654818537871,112053442207017566,0,0,111878438094431890,111878438217977756,111878438161627304,112648701577993519,108216307152890819,111878438398781080,110790630189086505,108284848458059527,110790631471957471,108695530758948834,0,0,0,110773882819766782,111878224318084053
val:f27e6f49-30d7-4268-b960-34904699b78f,112410159048973906,112053423967523566,106652371451437497,105830904252954968,106651749419114537,106652018995421422,106652157508218765,106652162020663630,106651747523026980,106651779012842654,106651772642189389,106651771010372760,107735295903059952,106652047423889687,0,0,0,0,0
val:40d06e70-f0f9-468c-be2a-e955983f35dc,109711032720270151,109710937834457925,0,0,106605779275600095,107843040238644584,106605662157742376,107842963466912889,106605614205227119,106156773024391652,109794767669038974,106489999216559638,108395376345727088,106489985594967563,0,0,0,105788004225594471,105787560411852534
val:776df78d-886d-459f-8844-5c0a2597fb8e,108517718726830506,108517718725650809,0,0,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,106230274512017155,106230271915475632,103537287230111095,107764993888872529,107729646065265994,0,0,0,105680972836508184,105680908693496715
val:71ee73de-11b7-4536-908e-242077c49b3b,108517718726830495,108517718725650809,0,0,106724766365411963,106724769775977160,106724767436961366,106724771285467852,107760969753086434,106525473804840689,106525472657113092,106525470504910842,106732998058142840,106525474853482229,0,0,0,107772915726436635,105795137629057449
val:cc41fe7d-047f-4d37-b401-6091d8e9083d,109711321499379880,109711321498527756,107722603442258744,106013381894847385,107735300473140442,107042219496476268,106651765774904977,107735305011967206,106651631294239818,107735297326632949,106651763961975955,106651804162806952,106652153897244072,107723776556509563,0,0,0,0,0
val:06444f33-6b5f-4dc9-ba29-9bc39e45d371,108871629798741445,108871629797692793,0,0,106525489805459472,108273989413516929,108273958835992183,106525538484682825,106664993881319312,106532686424986077,106532652856312203,106532684877070738,106535378430874709,106532683698754008,107795656627193642,105748037960121143,0,0,0
val:244a98d1-245f-4a7b-b231-e12e373f6db7,108517718726830515,108517718725650809,0,0,106724766365411963,106724769775977160,106724767436961366,106724771285467852,107760969753086434,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,0,0,0,105680908693496715,105795137629057449
val:cbbf4bbe-c665-4517-a875-c87e6b996e03,109711032720270155,109710937834457925,0,0,106172884274766485,106658541884335200,106490001132942692,106116523403589346,106156788001006057,106651779012842654,106651760411992132,106651771010372760,106651772642189389,106652047423889687,0,0,0,106652371451437497,105623681847525855
val:c077f216-a78f-4073-969b-569732f464d3,108871629798741420,108871629797692793,0,0,106525414942310346,106525416849604559,106525415831916494,106525410665758661,107769216664661606,107760828215969554,106230370674623216,106230371988095732,106230374904906489,106230373601204025,105749869780199273,105665353676229940,0,0,0
val:9700f51d-d673-4f46-8000-57c93bfa66d7,109974888243571249,109974888242063857,0,0,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,106116524342027888,107742457169499616,106506447872281272,106116533404804753,106116525718283893,0,0,0,105630080842965451,105665339248060878
val:0cff56d3-f51c-437b-abb7-b118eb3624f7,112099035031825549,112053368262018629,0,0,111850184153949891,108329605365228616,106230346579238832,106230316470125268,106532933054820788,108256001569272928,108273960857040258,109795063140126742,110077605500212406,107769215639766462,0,0,105827039633208481,105665378258561492,0
val:9d1389b8-5e91-4902-b422-13573ec5fe6d,112410159048973923,112053423967523566,107722603442258744,109636584963315880,109636687572182162,107841906194875387,109636687678347440,109636688908419096,106651731949743733,106652153897244072,106651763961975955,109664363719653316,107736211832747525,107736213233216306,0,0,0,0,0
val:a2152ede-5d5f-402b-9bef-b4fd8885bf96,112410159048973911,112053423967523566,109636584963315880,105751765959424656,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,109636687572182162,107841906194875387,109636687678347440,109636688908419096,106651731949743733,0,0,0,0,0
val:5d87ebc2-f140-4ffa-b790-2188f59dd710,112806895243927820,112053452805788444,0,0,107882580518128045,106660453242133180,106230370674623216,107760829603527027,107760829357934370,107729648820931094,109630635013669017,106651631294239818,106651793396690606,107735297326632949,0,0,106013381894847385,109710990829217937,0
val:8c8ba58b-f915-404f-a15c-8b525c466041,109999128958856090,109999128956889858,0,0,106668475658821122,109795054732626044,106724757750442614,107760836132855837,108276661399055023,109816693557586718,109794901178650563,106230370674623216,107760829357934370,109794898623952350,0,0,0,109710990829217937,108276637165440022
val:26d8e477-dfb9-4e71-874a-8a73d052fe13,109999128958856122,109999128956889858,0,0,107760837151547453,107760834954512281,106668560532987448,106668517751420644,106668561394196028,106605779275600095,107843040238644584,106605662157742376,107842963466912889,106605614205227119,0,0,0,105787560411852534,107254601668550883
val:7bf496c5-d7e9-43b9-86c9-8ce660c5cf7f,108871629798741424,108871629797692793,0,0,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,106525414942310346,106525416849604559,106525415831916494,106525410665758661,107769216664661606,105665353676229940,105680908693496715,0,0,0
val:586eef0f-8a45-4aea-ba7e-b0238ec36bcb,109999128958790497,109999128956889858,0,0,107760837151547453,107760834954512281,106668560532987448,106668517751420644,106668561394196028,107786690677632484,108329605365228616,106532640888279481,106532650225238403,106535376300475294,0,0,0,105665378258561492,107254601668550883
val:d677a959-e289-4f2c-8c14-c3db8b755dfe,110551570692938955,110551570691955817,0,0,110790629145363929,110790630189086505,110790631471957471,110790632788902088,108695530758948834,106535378430874709,106532686424986077,106532652856312203,106532684877070738,106532683698754008,0,0,107795656627193642,110773882819766782,0
val:f48d0eb5-445e-44e2-b4d5-78d8f05dd3ef,109711321499314192,109711321498527756,107735185441106189,105680972836508184,106652148735956386,106230271915475632,103537287230111095,107736212620497266,109715242341114817,106651978230682922,107735279244326096,106651885259412708,106651979628500270,109715242138313831,0,0,0,0,0
val:e7cce2f2-6b60-4df3-a980-373a864205b3,109999128958856128,109999128956889858,0,0,109795063140126742,107769215639766462,107056206425868168,109816688638956485,106230346579238832,106535376300475294,106532650225238403,106532640888279481,108329605365228616,107786690677632484,0,0,0,105665378258561492,105827039633208481
val:fb6145ef-d7a3-4df2-90f4-e3f580a68a90,110551570692873366,110551570691955817,0,105827039633208481,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,109795063140126742,107769215639766462,107056206425868168,109816688638956485,106230346579238832,0,0,105720659034682989,0,0
val:14ee1e2a-f83e-4119-bdcd-2ba9ce6a733b,108871629798741409,108871629797692793,0,0,107760839740308002,106724757750442614,107760839234471926,107760839352836185,106668475658821122,106605779275600095,107843040238644584,106605662157742376,107842963466912889,106605614205227119,105787560411852534,105750884620888004,0,0,0
val:b44c3f4c-535a-439b-9049-9ca9c30110ec,109711032726168489,109710937834457925,0,0,106116440965658227,107742456385056460,106116540451628694,106116492286441131,106507002486193030,106535378430874709,106532686424986077,106532652856312203,106532684877070738,106532683698754008,0,0,0,107795656627193642,107745125595754895
val:6f54c3f3-e4d7-43ac-9214-69ecc127ca9d,110551570692939003,110551570691955817,0,0,109980839435632237,106525490978488340,107769215086183858,107891889389481497,107769215218413128,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,0,0,105795137629057449,107772960652844036,0
val:81e95e3a-bab6-4946-819d-0ab6c7a73599,109974888243571257,109974888242063857,0,0,106229920360816436,99566407765334300,106525474853482229,106525416849604559,106507078369536452,106172884274766485,106172926875591321,106490001132942692,106156791842474396,106658541884335200,0,0,0,105623681847525855,105665869861005803
val:da772987-150c-41da-9647-c7bc5bc673df,109974888243571227,109974888242063857,0,0,106229920360816436,99566407765334300,106525474853482229,106525416849604559,106507078369536452,106116524342027888,107742457169499616,106506447872281272,106116533404804753,106116525718283893,0,0,0,105630080842965451,105665869861005803
val:9b26431c-178b-4951-a0f7-458b0ff59a37,109974888243571251,109974888242063857,0,0,106116524342027888,107742457169499616,106506447872281272,106116533404804753,106116525718283893,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,0,0,0,105665339248060878,105630080842965451
val:b256ea8f-37c9-405f-b809-a20b890b29d6,112081758411785557,112053360171504305,0,0,106156791842474396,108395376345727088,106172926875591321,106490001132942692,106116521073981149,106116469240407598,106116533404804753,106116526654494663,108844319061874112,106116525718283893,0,0,0,105630080842965451,105623681847525855
val:20ae50ac-25ca-4239-9030-f97d9ef61927,112098986212312838,112053368262018629,0,0,108256001569272928,108273960857040258,109795063140126742,110077605500212406,107769215639766462,106668475658821122,109795054732626044,106724757750442614,107926953005894858,108724442179587178,0,0,108276637165440022,105827039633208481,0
val:408f0f11-f480-444e-b071-ea06c3d5f2c3,112138622641472270,112053363288959526,106652371451437497,105680972836508184,106652148735956386,106230271915475632,103537287230111095,109715242341114817,107764993888872529,106651779012842654,106651772642189389,106651771010372760,107735295903059952,106652047423889687,0,0,0,0,0
val:69e0bb2e-364b-462b-8efa-9fa102710d41,112410890152090760,112053399716844250,0,0,108695550169204401,108695555965222493,108695542868559528,108695559262017364,108695564980340715,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,0,0,105795137629057449,108696151689107350,0
val:90ca7930-f532-4ef0-806a-03ef35be933a,108517718726764942,108517718725650809,0,0,106724766365411963,106724769775977160,106724767436961366,106724771285467852,107760969753086434,106230274512017155,106230271915475632,103537287230111095,107764993888872529,107729646065265994,0,0,0,105680972836508184,105795137629057449
val:28768681-ed1f-420c-bfb0-633c29e17e7f,109999128958790501,109999128956889858,0,0,106605779275600095,107843040238644584,106605662157742376,107842963466912889,106605614205227119,107786690677632484,108329605365228616,106532640888279481,106532650225238403,106535376300475294,0,0,0,105665378258561492,105787560411852534
val:9d24ad57-6f9a-41ac-bc30-03b69373f536,109711321499314193,109711321498527756,107735185441106189,105680972836508184,106652148735956386,106230271915475632,103537287230111095,107736212620497266,109715242341114817,106651978230682922,107735279244326096,106651885259412708,106651979628500270,109715242138313831,0,0,0,0,0
val:9c356744-aeda-4630-ac52-c52cf592b8b9,109974888243571302,109974888242063857,0,0,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,106172884274766485,106172926875591321,106490001132942692,106156791842474396,106156788001006057,0,0,0,105623681847525855,105665339248060878
val:9f77ccd5-6b70-4fc3-801d-b7f2232efa5f,109974888243440117,109974888242063857,0,0,106116524342027888,107742457169499616,106506447872281272,106116533404804753,106116525718283893,106525489805459472,107769216664661606,108273958835992183,106525538484682825,106664993881319312,0,0,0,105748037960121143,105630080842965451
val:c676a485-c8d3-4fe4-ae42-99088dbc26a7,109998160289015807,109711321498527756,106013381894847385,105680883461219195,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,107735300473140442,107042219496476268,106651765774904977,107735305011967206,106651631294239818,0,0,0,0,0
val:596f72d1-fe5b-4a0c-9dc6-cbf6f669217c,110445220928937143,110445220928609427,0,105680972836508184,109980839435632237,106525490978488340,107769215218413128,107891889389481497,107769215086183858,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109715242341114817,0,0,107772960652844036,0,0
val:21807b18-f1ac-45e6-bc2a-bf8073474832,109974888243571218,109974888242063857,0,0,106525489805459472,107769216664661606,108273958835992183,106525538484682825,106664993881319312,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,0,0,0,105665339248060878,105748037960121143
val:2280e732-844c-4124-a1da-6eafdc47eac4,108517718726830516,108517718725650809,0,0,106652047423889687,107735295903059952,106651771010372760,106651772642189389,106651779012842654,106724766365411963,106724769775977160,106724767436961366,107760969753086434,106724771285467852,0,0,0,105795137629057449,105680908693496715
val:779af154-daa0-406f-a424-a59ba12337c9,110445180514934062,110445180514540816,0,105720659034682989,109980839435632237,106525490978488340,107769215218413128,107891889389481497,107769215086183858,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,0,0,107772960652844036,0,0
val:15007dc7-2e37-4867-bba0-b2fb9a72bc63,108517718726830503,108517718725650809,0,0,106490001132942692,108395376345727088,106489999216559638,106489997517407761,106489985594967563,106230274512017155,106230271915475632,103537287230111095,107764993888872529,107729646065265994,0,0,0,105680972836508184,105788004225594471
val:bc6ce737-c2e1-4c6b-b18a-173467f5cbb0,108871676165986747,108871629797692793,107795656627193642,107772915726436635,106525473804840689,106525472657113092,106525470504910842,106525474853482229,106732998058142840,106532686424986077,106532684877070738,106535378430874709,106532683698754008,106532652856312203,0,0,0,0,0
val:f45cd2d6-0248-4f3f-ba58-29b29232d427,112410859273478277,112053399716844250,0,0,109795086166200353,110790647283329030,109703937294721986,106729738116921244,108695547619985069,107042214535152515,107764993804063401,107735298728316922,109630636704842016,109641698140602206,0,0,105751765959424656,105680908693496715,0
val:86f565f1-f8c7-49a6-a58a-03cbe02c1430,112410890152156304,112053399716844250,0,0,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,0,0,105680891295502820,105665378258561492,0
val:c87cbc8b-b008-40f2-86e8-30d0dd523a88,112435277984262180,112053410744354403,0,0,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,107769215218413128,106525538484682825,106525516580646719,108273961403370235,106525540384501594,0,0,107772960652844036,105788004225594471,0
val:d4c11f56-6043-4de5-bcd8-b40e3d06a6c5,108871629798741429,108871629797692793,0,0,106172926875591321,106156773024391652,106156791842474396,106156765007120785,106156788001006057,107760828215969554,106230370674623216,106230371988095732,106230374904906489,106230373601204025,105749869780199273,105623681847525855,0,0,0
val:9558bd03-dc14-494c-9c1f-7ea3c846fe64,109711321499379881,109711321498527756,107722603442258744,106013381894847385,107735300473140442,107042219496476268,106651765774904977,107735305011967206,106651631294239818,107735297326632949,106651763961975955,106651804162806952,106652153897244072,107723776556509563,0,0,0,0,0
val:e3a00361-5bb1-44a1-a993-46d1e2ed939e,112410859273478283,112053399716844250,0,0,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,0,0,105720659034682989,105788004225594471,0
val:134978bb-3d8b-43f3-89ee-79faac3d1a1f,112512227354804826,112053429695970384,0,0,106532652856312203,108273960857040258,108256001569272928,110077605500212406,107769215639766462,108276661399055023,107760834954512281,106668560532987448,107760837151547453,107760837253384136,0,0,107254601668550883,105827039633208481,0
val:db3d9975-9681-40cb-a855-da13e41137ea,110551570692873331,110551570691955817,0,0,106172884274766485,106172926875591321,106490001132942692,106156791842474396,106156788001006057,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,0,0,105795137629057449,105623681847525855,0
val:f4c5bbf6-6d5a-4e0d-9f21-7f0d679238ef,109711032720270179,109710937834457925,0,0,106525489805459472,107769216664661606,108273958835992183,106525538484682825,106664993881319312,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109715242341114817,0,0,0,105680972836508184,105748037960121143
val:83af0c6b-fca2-4c8f-9c52-2eaf96028049,111759449107539662,111759316711517786,0,0,106230370674623216,107760829357934370,107761554001808494,106660453242133180,107882580518128045,106668561394196028,107760834954512281,106668560532987448,107760837151547453,109743099866406910,0,0,107254601668550883,109710990829217937,0
val:fe2b0aa5-9912-458d-9eef-0ae761c52745,112512227354804806,112053429695970384,0,0,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,108276661399055023,107760834954512281,106668560532987448,107760837151547453,107760837253384136,0,0,107254601668550883,105665378258561492,0
val:3152a809-569c-4bd0-8d45-388df3a1ce19,112512301872039287,112053429695970384,0,0,108276661399055023,107760834954512281,106668560532987448,107760837151547453,107760837253384136,107882580518128045,106660453242133180,106230370674623216,107760829603527027,107760829357934370,0,0,109710990829217937,107254601668550883,0
val:e6420460-6e34-4646-9668-7e32bce619ba,112435277984262302,112053410744354403,0,0,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,0,0,105788004225594471,105680891295502820,0
val:25d1b316-e833-44dc-ac07-84e1a664e31e,111759421708274234,111759316711517786,0,0,106724771285467852,106724769775977160,106724767436961366,106605824072688095,106668472978208449,111850184153949891,108329605365228616,106230346579238832,106230316470125268,106532933054820788,0,0,105665378258561492,105795137629057449,0
val:abab5b36-2f2c-440e-ad95-eb027e6dd6d9,112019376623705910,112019354266558216,0,105795137629057449,109715242528483605,108469291932519294,106230276315764487,107042219372351080,109918865741533645,106668472978208449,106724769775977160,106724767436961366,106605824072688095,106724771285467852,0,0,108241004210065453,0,0
val:64bada08-53f0-4286-875f-751e353422a0,112081758374888763,112053360171504305,0,0,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,107769215218413128,106525538484682825,106525516580646719,108273961403370235,106525540384501594,0,0,0,107772960652844036,105680891295502820
val:17ce5cee-58cf-49c0-9010-32b97c8528d7,112081758391600453,112053360171504305,0,0,106156791842474396,108395376345727088,106172926875591321,106490001132942692,106116521073981149,106116524342027888,107742456385056460,106116540451628694,106116492286441131,106507002486193030,0,0,107745125595754895,105623681847525855,0
val:1038400e-9967-4d43-a3d3-f85eb9282336,112410890152090738,112053399716844250,0,0,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,0,0,105680891295502820,105795137629057449,0
val:fa54a301-1bf8-40a9-9ecc-2745e5703aa8,112410890152156301,112053399716844250,0,0,106652148735956386,106230271915475632,103537287230111095,109715242341114817,107764993888872529,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,0,0,105720659034682989,105680972836508184,0
val:d83f8cae-155c-4d8d-a525-486da6c1be78,109999128958790464,109999128956889858,0,0,107926951905638936,106532686424986077,106532652856312203,106532684877070738,106532683698754008,106230370674623216,107760829357934370,109794898623952350,109794901178650563,109816693557586718,0,0,0,109710990829217937,107795656627193642
val:d9d5f798-9429-441b-9f07-807319f0d8d3,112098986350528306,112053368262018629,0,0,106535378430874709,106732998058142840,106230373601204025,107761554991402098,108409186139442811,108397898890330995,106605665615290668,108718263033219961,106230343169335211,106230345015187247,0,0,105787569021644540,107761408072272990,0
val:b281899c-9f1c-4e15-878b-9f756e057625,112081812996982185,112053360171504305,0,0,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,107769214650893734,106664993881319312,107769215086183858,107769216664661606,106525489805459472,0,0,105748037960121143,105680891295502820,0
val:22af8551-d0be-4c6e-91aa-822fb2b3e880,112410859273478261,112053399716844250,0,0,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,109795086166200353,110790647283329030,109703937294721986,106729738116921244,108695547619985069,0,0,105680908693496715,105665378258561492,0
val:5c96bbf8-d78a-48cf-9583-9f5ceba269b9,112806895244452190,112053452805788444,0,108696151689107350,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,0,0,105751765959424656,0,0
val:03ea9f3f-eaee-4c38-8e33-06e2109c321f,109974888243571247,109974888242063857,0,0,106116524342027888,107742457169499616,106506447872281272,106116533404804753,106116525718283893,109980839435632237,106525490978488340,107769215218413128,107891889389481497,107769215086183858,0,0,0,107772960652844036,105630080842965451
val:bdd57659-496a-4cca-b3a6-dc8d989e23de,109999128958856093,109999128956889858,0,0,107760837151547453,107760834954512281,106668560532987448,106668517751420644,106668561394196028,106668475658821122,109795054732626044,106724757750442614,107760836132855837,106668490581141793,0,0,0,108276637165440022,107254601668550883
val:71252c19-e882-4aaa-b1b2-adb7836d4735,108871629798675853,108871629797692793,0,0,106651780552777811,106230238671593346,106230236294103708,107054598846006993,106230224874717841,108695550169204401,108695555965222493,108695542868559528,108695559262017364,108695547619985069,108696151689107350,105680883461219195,0,0,0
val:e5aa2d4d-1f28-4bdc-b85b-dfee840c969d,110551570692938915,110551570691955817,0,0,110790629145363929,110790630189086505,110790631471957471,110790632788902088,108695530758948834,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109715242341114817,0,0,105680972836508184,110773882819766782,0
val:e1d912f0-7480-48ab-956c-48fe852b7019,108871629798675860,108871629797692793,0,0,107760839740308002,106724757750442614,107760839234471926,107760839352836185,106668475658821122,106525473804840689,106525472657113092,106525470504910842,106525474853482229,106732998058142840,107772915726436635,105750884620888004,0,0,0
val:e1602777-3e4c-4e1c-8f5c-204b245f0683,109711321499379906,109711321498527756,106013381894847385,105680883461219195,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,107735300473140442,107042219496476268,106651765774904977,107735305011967206,106651631294239818,0,0,0,0,0
val:ef984c93-0d0c-458e-a3ca-f2f5813f792d,108871676165986749,108871629797692793,107772915726436635,0,106525473804840689,106525472657113092,106525470504910842,106525474853482229,106732998058142840,106532686424986077,106532652856312203,106532684877070738,106535378430874709,106532683698754008,0,107795656627193642,0,0,0
val:88dbd770-7c9f-4b21-9cd3-d6c48202d0a1,111799864363803106,111799864361902547,0,0,109715242528483605,108469291932519294,106230276315764487,107042219372351080,109918865741533645,106651749419114537,106651802407300792,106652157508218765,106652162020663630,106651747523026980,0,0,105830904252954968,108241004210065453,0
